MiningPower,NON,Height,Onchain,Orphan,BuildTime
0.080,6000,200,9,13,988
0.080,8000,30,0,4,1
0.080,8000,50,0,2,1
0.080,8000,100,1,5,2
0.080,8000,200,5,12,1
0.080,8050,30,2,1,1
0.080,8050,50,3,2,3
0.080,8050,100,7,2,5
0.100,300,30,0,3,6
0.100,300,50,4,6,3
0.100,300,100,1,3,5
0.100,300,200,9,19,9
0.100,300,250,4,21,18
0.100,1000,30,3,0,24
0.100,1000,50,2,1,9
0.100,1000,100,10,3,15
0.100,1000,200,18,6,22
0.100,1000,250,14,4,40
0.100,3000,30,1,1,12
0.100,3000,50,2,5,18
0.100,3000,100,5,4,38
0.100,3000,200,3,7,11
0.100,3000,250,10,15,20
0.100,6000,30,0,2,36
0.100,6000,50,2,1,1
0.100,6000,100,2,6,23
0.100,6000,200,9,11,886
0.100,6000,250,9,12,954
0.100,8000,30,2,1,1
0.100,8000,50,2,5,1
0.100,8000,100,1,12,2
0.100,8050,30,2,2,1
0.100,8050,50,7,2,1
0.100,8050,100,7,4,2
0.100,8050,200,18,11,5
0.007,300,30,0,0,6
0.007,300,50,0,0,3
0.007,300,100,0,0,5
0.007,300,200,0,0,10
0.007,300,250,1,2,18
0.007,1000,30,1,1,23
0.007,1000,50,3,1,9
0.007,1000,100,0,0,14
0.007,1000,200,5,1,29
0.007,1000,250,5,1,59
0.007,3000,30,0,0,15
0.007,3000,50,0,0,21
0.007,3000,100,2,0,45
0.007,3000,200,0,1,1
0.007,3000,250,1,1,18
0.007,6000,30,0,0,13
0.007,6000,50,0,0,21
0.007,6000,100,0,1,37
0.007,6000,200,1,0,1
0.007,6000,250,2,0,9
0.007,8000,30,0,0,871
0.007,8000,50,0,1,977
0.007,8000,100,0,0,1
0.007,8000,200,1,0,1
0.007,8050,30,1,0,2
0.007,8050,50,1,0,1
0.007,8050,100,0,0,1
0.007,8050,200,1,0,3
0.010,300,30,0,1,5
0.010,300,50,1,1,6
0.010,300,100,0,1,3
0.010,300,200,0,2,5
0.010,300,250,0,1,10
0.010,1000,30,1,0,20
0.010,1000,50,1,0,26
0.010,1000,100,4,0,8
0.010,1000,200,2,0,14
0.010,1000,250,1,0,30
0.010,3000,30,0,0,51
0.010,3000,50,1,2,1
0.010,3000,100,1,0,2
0.010,3000,200,3,2,14
0.010,3000,250,1,1,23
0.010,6000,30,1,0,40
0.010,6000,50,0,0,13
0.010,6000,100,2,0,21
0.010,6000,200,1,0,41
0.010,6000,250,0,1,1
0.010,8000,30,0,1,15
0.010,8000,50,0,0,907
0.010,8000,100,0,1,982
0.010,8000,200,0,2,1
0.010,8050,30,0,0,2
0.010,8050,50,2,0,2
0.010,8050,100,1,1,1
0.010,8050,200,2,0,1
0.030,300,30,1,1,3
0.030,300,50,0,1,5
0.030,300,100,0,2,6
0.030,300,200,0,3,4
0.030,300,250,1,5,5
0.030,1000,30,2,0,11
0.030,1000,50,2,0,20
0.030,1000,100,0,0,23
0.030,1000,200,8,1,9
0.030,1000,250,3,1,15
0.030,3000,30,1,1,28
0.030,3000,50,0,1,59
0.030,3000,100,3,0,1
0.030,3000,200,2,6,4
0.030,3000,250,5,1,12
0.030,6000,30,2,0,20
0.030,6000,50,0,2,39
0.030,6000,100,0,1,1
0.030,6000,200,5,2,19
0.030,6000,250,1,3,13
0.030,8000,30,0,0,22
0.030,8000,50,1,0,36
0.030,8000,100,2,2,1
0.030,8000,200,0,6,8
0.030,8050,30,1,0,975
0.030,8050,50,0,2,956
0.030,8050,100,3,1,1
0.030,8050,200,4,0,1
0.070,300,30,0,0,2
0.070,300,50,0,2,1
0.070,300,100,1,8,2
0.070,300,200,0,6,3
0.070,300,250,3,11,5
0.070,1000,30,2,2,7
0.070,1000,50,1,0,3
0.070,1000,100,7,4,5
0.070,1000,200,11,5,10
0.070,1000,250,16,3,20
0.070,3000,30,0,1,25
0.070,3000,50,2,2,9
0.070,3000,100,0,3,14
0.070,3000,200,9,3,27
0.070,3000,250,7,5,56
0.070,6000,30,2,0,1
0.070,6000,50,2,2,4
0.070,6000,100,0,3,14
0.070,6000,200,5,6,21
0.070,6000,250,10,12,48
0.070,8000,30,0,2,14
0.070,8000,50,0,3,21
0.070,8000,100,2,5,40
0.070,8000,200,6,11,1
0.070,8050,30,2,1,19
0.070,8050,50,3,0,936
0.070,8050,100,5,2,962
0.070,8050,200,12,4,1
0.080,300,30,1,3,2
0.080,300,50,0,9,2
0.080,300,100,5,6,1
0.080,300,200,4,8,1
0.080,300,250,5,19,3
0.080,1000,30,4,0,5
0.080,1000,50,4,1,6
0.080,1000,100,4,3,3
0.080,1000,200,11,1,4
0.080,1000,250,17,8,10
0.080,3000,30,3,0,18
0.080,3000,50,2,0,23
0.080,3000,100,2,6,10
0.080,3000,200,8,8,15
0.080,3000,250,17,9,27
0.080,6000,30,1,2,56
0.080,6000,50,7,1,1
0.080,6000,100,5,10,6
0.080,6000,200,5,11,15
0.080,6000,250,12,5,20
0.080,8000,30,2,2,41
0.080,8000,50,0,4,12
0.080,8000,100,7,5,20
0.080,8050,30,0,1,35
0.080,8050,50,1,2,1
0.080,8050,100,9,0,15
0.080,8050,200,13,5,874
0.100,300,30,4,0,943
0.100,300,50,2,4,1
0.100,300,100,2,6,1
0.100,300,200,10,16,2
0.100,300,250,4,16,1
0.100,1000,30,5,0,1
0.100,1000,50,2,0,2
0.100,1000,100,10,6,5
0.100,1000,200,23,8,6
0.100,1000,250,19,11,4
0.100,3000,30,4,0,5
0.100,3000,50,1,8,10
0.100,3000,100,2,9,20
0.100,3000,200,9,14,23
0.100,3000,250,3,7,10
0.100,6000,30,0,2,14
0.100,6000,50,2,3,30
0.100,6000,100,7,3,51
0.100,6000,200,9,13,1
0.100,6000,250,6,10,5
0.100,8000,30,0,2,12
0.100,8000,50,1,3,23
0.100,8000,100,2,5,43
0.100,8000,200,11,15,1
0.100,8050,30,2,1,28
0.100,8050,50,3,1,12
0.100,8050,100,2,8,22
0.100,8050,200,18,7,41
0.007,300,30,0,0,1
0.007,300,50,0,0,18
0.007,300,100,0,0,886
0.007,300,200,0,1,973
0.007,300,250,0,0,1
0.007,1000,30,0,1,2
0.007,1000,50,0,0,2
0.007,1000,100,0,0,1
0.007,1000,200,2,0,2
0.007,1000,250,0,0,2
0.007,3000,30,0,0,5
0.007,3000,50,1,0,6
0.007,3000,100,0,0,3
0.007,3000,200,1,0,5
0.007,3000,250,1,1,11
0.007,6000,30,0,0,19
0.007,6000,50,0,1,26
0.007,6000,100,0,0,9
0.007,6000,200,3,1,15
0.007,6000,250,2,2,28
0.007,8000,30,0,0,54
0.007,8000,50,1,0,13
0.007,8000,100,0,1,23
0.007,8000,200,1,0,48
0.007,8050,30,0,0,12
0.007,8050,50,0,1,18
0.007,8050,100,3,0,42
0.007,8050,200,1,0,1
0.010,300,30,0,1,22
0.010,300,50,0,1,980
0.010,300,100,1,1,977
0.010,300,200,0,1,1
0.010,300,250,0,3,1
0.010,1000,30,0,1,2
0.010,1000,50,0,0,1
0.010,1000,100,2,1,2
0.010,1000,200,0,0,3
0.010,1000,250,3,1,5
0.010,3000,30,0,0,6
0.010,3000,50,0,2,3
0.010,3000,100,0,0,5
0.010,3000,200,1,1,11
0.010,3000,250,1,3,17
0.010,6000,30,0,0,26
0.010,6000,50,2,0,11
0.010,6000,100,0,1,15
0.010,6000,200,0,2,27
0.010,6000,250,1,2,54
0.010,8000,30,0,0,1
0.010,8000,50,0,2,12
0.010,8000,100,0,2,14
0.010,8050,30,0,0,17
0.010,8050,50,0,0,43
0.010,8050,100,0,1,1
0.010,8050,200,0,0,28
0.030,300,30,0,0,14
0.030,300,50,0,1,21
0.030,300,100,0,4,39
0.030,300,200,0,11,1
0.030,300,250,4,7,16
0.030,1000,30,1,0,1
0.030,1000,50,0,0,1
0.030,1000,100,1,0,1
0.030,1000,200,5,1,1
0.030,1000,250,9,1,2
0.030,3000,30,0,0,1
0.030,3000,50,1,0,2
0.030,3000,100,2,1,3
0.030,3000,200,2,4,5
0.030,3000,250,5,0,6
0.030,6000,30,0,2,3
0.030,6000,50,0,1,5
0.030,6000,100,1,3,9
0.030,6000,200,5,1,22
0.030,6000,250,3,4,25
0.030,8000,30,0,2,9
0.030,8000,50,1,3,15
0.030,8000,100,0,2,28
0.030,8000,200,0,6,51
0.030,8050,30,0,0,1
0.030,8050,50,0,0,9
0.030,8050,100,4,2,13
0.030,8050,200,5,3,21
0.070,300,30,0,3,45
0.070,300,50,2,3,1
0.070,300,100,4,6,20
0.070,300,200,0,10,15
0.070,300,250,3,7,22
0.070,1000,30,6,1,36
0.070,1000,50,0,1,1
0.070,1000,100,7,1,20
0.070,1000,200,13,3,894
0.070,1000,250,8,9,965
0.070,3000,30,0,1,1
0.070,3000,50,1,2,1
0.070,3000,100,2,5,2
0.070,3000,200,5,11,1
0.070,3000,250,8,7,1
0.070,6000,30,0,2,3
0.070,6000,50,4,1,5
0.070,6000,100,1,6,6
0.070,6000,200,16,9,3
0.070,8000,30,2,0,6
0.070,8000,50,1,3,10
0.070,8000,100,0,7,20
0.070,8000,200,0,11,24
0.070,8050,30,2,1,9
0.070,8050,50,3,2,15
0.070,8050,100,8,1,24
0.070,8050,200,7,2,51
0.080,300,30,0,2,12
0.080,300,50,1,5,20
0.080,300,100,1,6,40
0.080,300,200,5,6,14
0.080,300,250,12,15,20
0.080,1000,30,3,0,40
0.080,1000,50,4,1,1
0.080,1000,100,3,6,21
0.080,1000,200,6,3,878
0.080,1000,250,13,10,951
0.080,3000,30,0,3,1
0.080,3000,50,4,1,1
0.080,3000,100,6,7,2
0.080,3000,200,14,7,1
0.080,3000,250,17,8,2
0.080,6000,30,2,5,3
0.080,6000,50,8,2,5
0.080,6000,100,1,2,6
0.080,6000,200,8,7,4
0.080,8000,30,0,4,5
0.080,8000,50,0,3,9
0.080,8000,100,2,7,18
0.080,8000,200,1,14,23
0.080,8050,30,0,1,9
0.080,8050,50,1,1,14
0.080,8050,100,5,3,27
0.080,8050,200,23,1,52
0.100,300,30,2,1,14
0.100,300,50,0,1,23
0.100,300,100,1,5,45
0.100,300,200,5,22,1
0.100,300,250,7,8,25
0.100,1000,30,2,4,13
0.100,1000,50,2,3,20
0.100,1000,100,4,5,39
0.100,1000,200,11,4,1
0.100,1000,250,21,9,20
0.100,3000,30,0,1,889
0.100,3000,50,0,3,969
0.100,3000,100,8,5,1
0.100,3000,200,14,11,1
0.100,3000,250,10,10,2
0.100,6000,30,0,4,1
0.100,6000,50,5,2,1
0.100,6000,100,7,2,3
0.100,6000,200,7,4,5
0.100,6000,250,6,12,5
0.100,8000,30,0,1,3
0.100,8000,50,0,6,5
0.100,8000,100,1,6,10
0.100,8050,30,4,0,19
0.100,8050,50,3,1,24
0.100,8050,100,6,2,9
0.100,8050,200,13,7,15
0.007,300,30,0,0,24
0.007,300,50,0,1,59
0.007,300,100,0,1,1
0.007,300,200,0,0,8
0.007,300,250,1,2,14
0.007,1000,30,1,0,25
0.007,1000,50,1,0,31
0.007,1000,100,2,0,1
0.007,1000,200,3,0,20
0.007,1000,250,3,0,14
0.007,3000,30,2,0,18
0.007,3000,50,0,0,41
0.007,3000,100,3,0,1
0.007,3000,200,1,2,12
0.007,3000,250,2,3,943
0.007,6000,30,1,0,980
0.007,6000,50,1,0,1
0.007,6000,100,1,1,1
0.007,6000,200,1,2,2
0.007,6000,250,0,1,1
0.007,8000,30,0,1,2
0.007,8000,50,0,0,3
0.007,8000,100,0,0,5
0.007,8000,200,0,1,7
0.007,8050,30,1,0,3
0.007,8050,50,0,0,5
0.007,8050,100,1,0,10
0.007,8050,200,1,2,20
0.010,300,30,0,0,23
0.010,300,50,0,0,9
0.010,300,100,0,0,13
0.010,300,200,0,0,29
0.010,300,250,0,2,1
0.010,1000,30,0,0,14
0.010,1000,50,1,1,22
0.010,1000,100,2,0,36
0.010,1000,200,4,0,1
0.010,1000,250,3,2,33
0.010,3000,30,1,0,12
0.010,3000,50,0,0,22
0.010,3000,100,0,1,39
0.010,3000,200,2,0,928
0.010,3000,250,1,0,1
0.010,6000,30,0,1,1
0.010,6000,50,0,1,1
0.010,6000,100,1,0,2
0.010,6000,200,2,0,1
0.010,8000,30,1,0,1
0.010,8000,50,0,0,3
0.010,8000,100,0,2,5
0.010,8050,30,0,0,6
0.010,8050,50,0,0,3
0.010,8050,100,2,0,5
0.010,8050,200,0,1,11
0.030,300,30,0,0,21
0.030,300,50,0,1,26
0.030,300,100,3,1,9
0.030,300,200,0,4,15
0.030,300,250,1,5,29
0.030,1000,30,0,0,56
0.030,1000,50,0,2,1
0.030,1000,100,1,0,4
0.030,1000,200,6,2,14
0.030,1000,250,6,0,20
0.030,3000,30,1,0,30
0.030,3000,50,2,0,12
0.030,3000,100,3,2,20
0.030,3000,200,5,5,44
0.030,3000,250,4,5,1
0.030,6000,30,2,0,18
0.030,6000,50,1,1,874
0.030,6000,100,2,2,1
0.030,6000,200,3,3,1
0.030,6000,250,7,5,2
0.030,8000,30,0,0,2
0.030,8000,50,0,1,1
0.030,8000,100,0,5,1
0.030,8050,30,1,1,3
0.030,8050,50,0,2,5
0.030,8050,100,5,2,6
0.030,8050,200,5,0,3
0.070,300,30,1,1,5
0.070,300,50,0,1,9
0.070,300,100,2,7,18
0.070,300,200,3,12,23
0.070,300,250,1,18,8
0.070,1000,30,0,4,15
0.070,1000,50,1,3,25
0.070,1000,100,2,2,54
0.070,1000,200,12,7,1
0.070,1000,250,14,9,6
0.070,3000,30,3,0,14
0.070,3000,50,4,3,20
0.070,3000,100,2,4,40
0.070,3000,200,7,4,15
0.070,3000,250,8,15,22
0.070,6000,30,2,1,44
0.070,6000,50,2,2,1
0.070,6000,100,3,3,12
0.070,6000,200,7,5,1
0.070,6000,250,11,4,1
0.070,8000,30,0,3,1
0.070,8000,50,0,3,2
0.070,8000,100,3,5,2
0.070,8000,200,0,5,1
0.070,8050,30,3,1,2
0.070,8050,50,2,1,3
0.070,8050,100,3,1,5
0.070,8050,200,11,3,6
0.080,300,30,0,2,4
0.080,300,50,0,1,5
0.080,300,100,0,6,10
0.080,300,200,1,7,20
0.080,300,250,5,18,20
0.080,1000,30,2,2,9
0.080,1000,50,3,2,13
0.080,1000,100,5,2,27
0.080,1000,200,8,3,53
0.080,1000,250,20,14,1
0.080,3000,30,0,0,14
0.080,3000,50,3,3,15
0.080,3000,100,7,6,22
0.080,3000,200,9,3,41
0.080,3000,250,7,10,13
0.080,6000,30,2,0,20
0.080,6000,50,5,1,40
0.080,6000,100,1,3,903
0.080,6000,200,10,9,954
0.080,6000,250,6,8,1
0.080,8000,30,0,1,2
0.080,8000,50,0,4,2
0.080,8000,100,2,4,1
0.080,8050,30,2,0,1
0.080,8050,50,1,3,3
0.080,8050,100,7,4,5
0.100,300,30,0,1,6
0.100,300,50,2,3,3
0.100,300,100,2,9,5
0.100,300,200,2,3,10
0.100,300,250,11,19,19
0.100,1000,30,2,1,26
0.100,1000,50,3,2,9
0.100,1000,100,9,2,14
0.100,1000,200,12,7,30
0.100,1000,250,14,9,49
0.100,3000,30,1,4,1
0.100,3000,50,0,5,5
0.100,3000,100,5,5,12
0.100,3000,200,11,12,20
0.100,3000,250,18,11,42
0.100,6000,30,1,1,12
0.100,6000,50,3,1,20
0.100,6000,100,3,7,39
0.100,6000,200,6,12,1
0.100,6000,250,7,10,20
0.100,8000,30,0,3,915
0.100,8000,50,0,4,953
0.100,8000,100,1,3,1
0.100,8000,200,3,13,2
0.100,8050,30,3,2,2
0.100,8050,50,4,3,1
0.100,8050,100,6,4,2
0.100,8050,200,8,4,3
0.007,300,30,0,0,5
0.007,300,50,0,1,6
0.007,300,100,0,0,3
0.007,300,200,0,5,5
0.007,300,250,0,1,10
0.007,1000,30,0,1,16
0.007,1000,50,0,0,25
0.007,1000,100,0,1,9
0.007,1000,200,5,0,14
0.007,1000,250,1,1,25
0.007,3000,30,0,0,52
0.007,3000,50,0,1,1
0.007,3000,100,1,1,4
0.007,3000,200,0,1,12
0.007,3000,250,1,0,24
0.007,6000,30,1,0,53
0.007,6000,50,0,0,13
0.007,6000,100,0,0,18
0.007,6000,200,0,1,40
0.007,8000,30,0,0,1
0.007,8000,50,0,0,17
0.007,8000,100,0,2,920
0.007,8000,200,0,1,965
0.007,8050,30,0,0,1
0.007,8050,50,0,0,1
0.007,8050,100,0,0,2
0.010,300,30,0,1,1
0.010,300,50,0,0,1
0.010,300,100,0,0,2
0.010,300,200,1,2,5
0.010,300,250,1,2,6
0.010,1000,30,0,0,4
0.010,1000,50,0,0,5
0.010,1000,100,1,1,11
0.010,1000,200,2,0,19
0.010,1000,250,5,2,26
0.010,3000,30,0,0,9
0.010,3000,50,0,0,14
0.010,3000,100,3,0,28
0.010,3000,200,2,1,56
0.010,3000,250,1,4,1
0.010,6000,30,0,0,10
0.010,6000,50,0,1,17
0.010,6000,100,0,1,22
0.010,6000,200,1,1,44
0.010,8000,30,0,1,1
0.010,8000,50,1,0,20
0.010,8000,100,0,1,14
0.010,8050,30,1,0,20
0.010,8050,50,0,0,39
0.010,8050,100,0,0,998
0.010,8050,200,3,0,1
0.030,300,30,0,1,1
0.030,300,50,0,0,2
0.030,300,100,1,1,2
0.030,300,200,0,12,1
0.030,300,250,0,3,1
0.030,1000,30,0,0,3
0.030,1000,50,1,0,5
0.030,1000,100,3,0,6
0.030,1000,200,9,0,4
0.030,1000,250,8,3,6
0.030,3000,30,1,0,10
0.030,3000,50,0,2,20
0.030,3000,100,0,3,23
0.030,3000,200,1,1,9
0.030,3000,250,5,4,16
0.030,6000,30,0,0,27
0.030,6000,50,1,0,55
0.030,6000,100,2,2,1
0.030,6000,200,3,5,9
0.030,6000,250,0,8,13
0.030,8000,30,0,1,24
0.030,8000,50,0,0,44
0.030,8000,100,2,2,14
0.030,8000,200,1,7,22
0.030,8050,30,0,0,42
0.030,8050,50,3,0,1
0.030,8050,100,1,1,21
0.070,300,30,0,0,923
0.070,300,50,0,0,1
0.070,300,100,3,4,1
0.070,300,200,2,15,1
0.070,300,250,9,8,2
0.070,1000,30,3,1,1
0.070,1000,50,1,4,1
0.070,1000,100,4,3,2
0.070,1000,200,12,2,5
0.070,1000,250,18,6,6
0.070,3000,30,0,2,4
0.070,3000,50,1,2,6
0.070,3000,100,2,4,10
0.070,3000,200,6,5,20
0.070,3000,250,12,10,27
0.070,6000,30,1,1,9
0.070,6000,50,0,3,15
0.070,6000,100,2,7,29
0.070,6000,200,8,6,57
0.070,8000,30,0,2,1
0.070,8000,50,0,3,8
0.070,8000,100,3,3,15
0.070,8050,30,0,0,23
0.070,8050,50,1,1,44
0.070,8050,100,0,0,1
0.070,8050,200,8,2,25
0.080,300,30,1,2,12
0.080,300,50,1,4,21
0.080,300,100,1,4,37
0.080,300,200,6,9,1
0.080,300,250,2,22,15
0.080,1000,30,6,1,882
0.080,1000,50,1,1,1
0.080,1000,100,7,5,1
0.080,1000,200,18,6,2
0.080,1000,250,14,5,2
0.080,3000,30,2,1,1
0.080,3000,50,0,1,1
0.080,3000,100,7,2,3
0.080,3000,200,8,12,5
0.080,3000,250,9,12,6
0.080,6000,30,0,0,3
0.080,6000,50,1,2,5
0.080,6000,100,5,4,10
0.080,6000,200,8,10,19
0.080,6000,250,7,11,24
0.080,8000,30,0,0,9
0.080,8000,50,0,2,15
0.080,8000,100,3,7,25
0.080,8050,30,1,0,53
0.080,8050,50,3,2,1
0.080,8050,100,7,4,11
0.080,8050,200,11,1,15
0.100,300,30,0,3,20
0.100,300,50,0,3,43
0.100,300,100,3,7,1
0.100,300,200,9,11,23
0.100,300,250,6,13,13
0.100,1000,30,5,1,20
0.100,1000,50,3,3,37
0.100,1000,100,5,0,1
0.100,1000,200,13,8,18
0.100,1000,250,28,12,863
0.100,3000,30,5,0,985
0.100,3000,50,1,4,1
0.100,3000,100,6,3,1
0.100,3000,200,7,10,2
0.100,3000,250,13,12,1
0.100,6000,30,2,0,1
0.100,6000,50,2,4,2
0.100,6000,100,6,6,5
0.100,6000,200,8,8,6
0.100,6000,250,9,10,3
0.100,8000,30,1,2,5
0.100,8000,50,2,6,10
0.100,8000,100,0,8,18
0.100,8000,200,7,12,23
0.100,8050,30,6,1,9
0.100,8050,50,2,0,13
0.100,8050,100,15,3,28
0.100,8050,200,13,12,56
0.007,300,30,0,0,11
0.007,300,50,0,0,21
0.007,300,100,0,0,45
0.007,300,200,1,1,13
0.007,300,250,0,2,19
0.007,1000,30,2,0,42
0.007,1000,50,2,0,1
0.007,1000,100,2,0,21
0.007,1000,200,0,0,922
0.007,1000,250,5,1,999
0.007,3000,30,2,0,1
0.007,3000,50,0,0,1
0.007,3000,100,0,0,2
0.007,3000,200,1,0,1
0.007,3000,250,2,1,1
0.007,6000,30,0,0,3
0.007,6000,50,0,0,5
0.007,6000,100,1,0,6
0.007,6000,200,0,0,4
0.007,6000,250,1,0,5
0.007,8000,30,0,0,10
0.007,8000,50,0,1,20
0.007,8000,100,0,0,23
0.007,8000,200,0,1,9
0.007,8050,30,1,0,14
0.007,8050,50,0,1,26
0.007,8050,100,1,0,54
0.007,8050,200,1,1,14
0.010,300,30,0,1,23
0.010,300,50,0,0,39
0.010,300,100,0,4,1
0.010,300,200,0,1,28
0.010,300,250,0,3,14
0.010,1000,30,0,0,22
0.010,1000,50,0,0,38
0.010,1000,100,1,0,1
0.010,1000,200,2,1,18
0.010,1000,250,3,1,918
0.010,3000,30,0,0,973
0.010,3000,50,0,1,1
0.010,3000,100,0,0,1
0.010,3000,200,2,5,2
0.010,3000,250,8,2,1
0.010,6000,30,1,0,1
0.010,6000,50,0,0,3
0.010,6000,100,3,1,5
0.010,6000,200,2,1,6
0.010,6000,250,1,1,3
0.010,8000,30,0,0,5
0.010,8000,50,0,0,10
0.010,8000,100,0,0,21
0.010,8000,200,1,1,23
0.010,8050,30,0,1,9
0.010,8050,50,0,0,15
0.010,8050,100,1,0,28
0.030,300,30,0,2,53
0.030,300,50,0,0,1
0.030,300,100,1,0,12
0.030,300,200,0,6,13
0.030,300,250,1,6,19
0.030,1000,30,1,1,41
0.030,1000,50,0,0,14
0.030,1000,100,2,0,21
0.030,1000,200,3,4,40
0.030,1000,250,7,4,1
0.030,3000,30,0,0,19
0.030,3000,50,0,1,875
0.030,3000,100,3,3,1
0.030,3000,200,3,4,1
0.030,3000,250,3,3,1
0.030,6000,30,2,1,2
0.030,6000,50,0,0,1
0.030,6000,100,4,0,2
0.030,6000,200,3,6,3
0.030,6000,250,1,2,5
0.030,8000,30,0,1,6
0.030,8000,50,2,0,3
0.030,8000,100,1,1,5
0.030,8000,200,2,5,9
0.030,8050,30,0,0,18
0.030,8050,50,0,1,20
0.030,8050,100,4,1,9
0.030,8050,200,2,3,15
0.070,300,30,2,1,29
0.070,300,50,0,4,53
0.070,300,100,1,5,1
0.070,300,200,3,12,10
0.070,300,250,4,14,15
0.070,1000,30,1,0,21
0.070,1000,50,5,0,42
0.070,1000,100,4,4,1
0.070,1000,200,8,1,25
0.070,1000,250,16,5,13
0.070,3000,30,1,3,19
0.070,3000,50,1,2,39
0.070,3000,100,1,1,1
0.070,3000,200,5,4,16
0.070,3000,250,7,6,889
0.070,6000,30,1,1,983
0.070,6000,50,5,0,1
0.070,6000,100,1,3,2
0.070,6000,200,7,7,2
0.070,6000,250,8,14,1
0.070,8000,30,0,4,1
0.070,8000,50,2,3,3
0.070,8000,100,1,3,5
0.070,8000,200,6,13,6
0.070,8050,30,1,1,4
0.070,8050,50,3,0,6
0.070,8050,100,7,3,10
0.070,8050,200,17,1,21
0.080,300,30,0,2,24
0.080,300,50,2,5,10
0.080,300,100,3,6,17
0.080,300,200,4,11,32
0.080,300,250,2,20,54
0.080,1000,30,1,1,15
0.080,1000,50,1,2,18
0.080,1000,100,6,2,47
0.080,1000,200,16,3,1
0.080,1000,250,13,2,22
0.080,3000,30,1,0,13
0.080,3000,50,3,2,19
0.080,3000,100,5,3,42
0.080,3000,200,5,15,916
0.080,3000,250,6,10,996
0.080,6000,30,2,4,1
0.080,6000,50,1,0,1
0.080,6000,100,1,7,2
0.080,6000,200,13,8,1
0.080,8000,30,0,1,1
0.080,8000,50,1,2,3
0.080,8000,100,1,6,5
0.080,8000,200,5,12,7
0.080,8050,30,0,2,4
0.080,8050,50,4,0,5
0.080,8050,100,3,2,11
0.080,8050,200,8,9,19
0.100,300,30,0,3,24
0.100,300,50,4,6,10
0.100,300,100,0,3,14
0.100,300,200,4,20,29
0.100,300,250,1,14,58
0.100,1000,30,1,2,1
0.100,1000,50,2,3,5
0.100,1000,100,9,6,13
0.100,1000,200,17,8,21
0.100,1000,250,17,9,41
0.100,3000,30,0,0,12
0.100,3000,50,3,1,19
0.100,3000,100,2,4,36
0.100,3000,200,19,5,1
0.100,3000,250,12,15,16
0.100,6000,30,4,2,999
0.100,6000,50,3,2,945
0.100,6000,100,2,5,1
0.100,6000,200,16,10,1
0.100,6000,250,19,17,2
0.100,8000,30,1,1,1
0.100,8000,50,1,4,1
0.100,8000,100,1,10,2
0.100,8000,200,10,15,5
0.100,8050,30,4,0,6
0.100,8050,50,6,2,3
0.100,8050,100,10,7,5
0.100,8050,200,15,5,11
0.007,300,30,0,0,20
0.007,300,50,0,0,26
0.007,300,100,0,0,8
0.007,300,200,0,0,14
0.007,300,250,0,0,25
0.007,1000,30,1,0,52
0.007,1000,50,0,0,1
0.007,1000,100,1,0,7
0.007,1000,200,3,1,15
0.007,1000,250,3,1,23
0.007,3000,30,1,1,40
0.007,3000,50,0,0,1
0.007,3000,100,0,1,24
0.007,3000,200,0,1,13
0.007,3000,250,4,0,20
0.007,6000,30,1,0,42
0.007,6000,50,0,0,1
0.007,6000,100,0,0,19
0.007,6000,200,4,1,902
0.007,8000,30,0,0,985
0.007,8000,50,0,2,1
0.007,8000,100,0,0,1
0.007,8000,200,1,3,2
0.007,8050,30,0,0,1
0.007,8050,50,2,0,1
0.007,8050,100,2,0,3
0.007,8050,200,2,1,5
0.010,300,30,0,1,6
0.010,300,50,0,0,3
0.010,300,100,1,1,6
0.010,300,200,0,1,9
0.010,300,250,1,2,20
0.010,1000,30,0,0,21
0.010,1000,50,0,1,9
0.010,1000,100,3,0,15
0.010,1000,200,2,0,27
0.010,1000,250,2,1,42
0.010,3000,30,0,0,1
0.010,3000,50,0,0,2
0.010,3000,100,0,0,15
0.010,3000,200,1,1,21
0.010,3000,250,0,1,43
0.010,6000,30,0,0,1
0.010,6000,50,1,0,19
0.010,6000,100,0,1,14
0.010,6000,200,1,1,23
0.010,6000,250,1,1,40
0.010,8000,30,0,0,1
0.010,8000,50,0,0,22
0.010,8000,100,0,1,897
0.010,8000,200,1,0,1
0.010,8050,30,1,0,1
0.010,8050,50,1,0,1
0.010,8050,100,0,0,2
0.010,8050,200,2,0,1
0.030,300,30,0,0,1
0.030,300,50,1,1,3
0.030,300,100,0,5,5
0.030,300,200,3,10,6
0.030,300,250,0,5,3
0.030,1000,30,1,0,5
0.030,1000,50,2,0,9
0.030,1000,100,3,1,20
0.030,1000,200,6,2,23
0.030,1000,250,6,1,9
0.030,3000,30,1,0,14
0.030,3000,50,0,0,27
0.030,3000,100,2,2,58
0.030,3000,200,2,2,1
0.030,3000,250,1,7,8
0.030,6000,30,1,3,12
0.030,6000,50,0,1,19
0.030,6000,100,2,0,50
0.030,6000,200,4,1,1
0.030,6000,250,5,2,21
0.030,8000,30,0,0,14
0.030,8000,50,1,2,21
0.030,8000,100,0,4,42
0.030,8000,200,1,4,1
0.030,8050,30,2,0,16
0.030,8050,50,1,0,909
0.030,8050,100,2,2,981
0.030,8050,200,3,2,1
0.070,300,30,0,2,1
0.070,300,50,1,4,2
0.070,300,100,4,9,1
0.070,300,200,4,6,1
0.070,300,250,8,12,3
